,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
398,CHEMBL3682536,,0,367.81,0,2.00,BDBM151623,C/C(=N\NC(=O)c1cncc(S(C)(=O)=O)c1)c1cc(Cl)ccc1O,IC50,'=',28.0,nM,7.55,,291674,UO_0000065,20.53,0.43,5.55,6.95,False,CHEMBL3705682,"Inhibitor Screening Assay: The primary assay for compound inhibitory activity was the LSD1 Inhibitor Screening Assay Kit (Cayman Chemical Company, Ann Arbor, Mich.; Cayman Chemical Item Number 700120). Briefly, test compounds were diluted to 20.times. the desired test concentration in 100% DMSO and 2.5 .mu.L of the diluted drug sample was added to a black 384-well plate. The LSD1 enzyme stock was diluted 17-fold with assay buffer and 40 .mu.M of the diluted LSD1 enzyme was added to the appropriate wells. The reaction mixture comprised horseradish peroxidase, dimethyl K4 peptide (corresponding to the first 21 amino acids of the N-terminal tail of histone H3), and 10-acetyl-3,7-dihydroxyphenoxazine was then added to wells. Generation of resorufin (generated by reacting with H.sub.2O.sub.2 produced in the reaction) was analyzed on an Envision microplate reader with an excitation wavelength of 530 nm and an emission wavelength of 595 nm.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638698,37,BindingDB Database,,2015.0,None,
399,CHEMBL4090728,,0,2256.68,None,None,H3(1-21)K4M,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](C)N)[C@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(N)=O)[C@H](C)O)[C@H](C)O,Ki,'=',40.0,nM,7.4,,,UO_0000065,3.28,None,None,None,False,CHEMBL4017607,Inhibition of human LSD1 assessed as reduction in H2O2 production using pLys4Met H3 peptide as substrate by peroxidase coupled UV-visible spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4017445,1,Scientific Literature,Bioorg Med Chem,2017.0,None,
400,CHEMBL4093280,,0,406.47,0,3.10,16a,Cc1ccc(S(=O)(=O)N(CC(=O)Nc2cccnc2)c2ccc(C#N)cc2)cc1,Inhibition,'>',70.0,%,,,,UO_0000187,,,,,False,CHEMBL4019805,Inhibition of N-terminal truncated human LSD1 (151 to 852 residues) expressed in Escherichia coli at 30 uM after 30 mins using histone H3(1-21)K4(Me1) biotin peptide as substrate by TR-FRET assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4017519,1,Scientific Literature,J Med Chem,2017.0,None,
401,CHEMBL4071901,,0,380.47,0,2.90,30c,N#Cc1ccc(N(CC(=O)N2CCC(CN)CC2)Cc2ccc(F)cc2)cc1,Kd,'=',460.0,nM,6.34,,,UO_0000065,16.66,0.31,3.44,8.64,False,CHEMBL4019804,Binding affinity to LSD1 (unknown origin) by SPR analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4017519,1,Scientific Literature,J Med Chem,2017.0,None,
402,CHEMBL2181951,,0,247.18,0,1.18,12,N/C(CC(=O)Nc1ccc(F)c(F)c1F)=N\O,FC,'=',1.6,,,,,,,,,,False,CHEMBL2184302,Inhibition of LSD1 in human Calu6 cells assessed as increase in H3K4me2 at 10 uM after 48 hrs by Western blot method relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Calu-6,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2177075,1,Scientific Literature,J. Med. Chem.,2012.0,CHEMBL3307639,
403,CHEMBL2334495,,0,449.6,0,3.35,42,COc1ccc(-n2cc(CSC(=S)N3CCN(C(=O)OC(C)(C)C)CC3)nn2)cc1,IC50,'>',125000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL2443630,Inhibition of human recombinant LSD1 (157 to 852 aa) expressed in Escherichia coli BL21(DE) using H3K4me2 as substrate by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2440118,1,Scientific Literature,J. Med. Chem.,2013.0,None,
404,CHEMBL2181955,,0,211.2,0,0.90,17,N/C(CC(=O)Nc1ccccc1F)=N\O,FC,'=',12.44,,,,,,,,,,False,CHEMBL2184302,Inhibition of LSD1 in human Calu6 cells assessed as increase in H3K4me2 at 10 uM after 48 hrs by Western blot method relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Calu-6,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2177075,1,Scientific Literature,J. Med. Chem.,2012.0,CHEMBL3307639,
405,CHEMBL2440570,,0,429.57,0,1.56,72,CS(=O)(=O)N1CCN(C(=S)SCc2cn(Cc3ccc(F)cc3)nn2)CC1,IC50,'=',55100.0,nM,4.26,,,UO_0000065,9.91,0.22,2.70,5.97,False,CHEMBL2443630,Inhibition of human recombinant LSD1 (157 to 852 aa) expressed in Escherichia coli BL21(DE) using H3K4me2 as substrate by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2440118,1,Scientific Literature,J. Med. Chem.,2013.0,None,
406,CHEMBL1196431,,0,711.23,2,3.72,42,CCNCCCCNCCCCNCCCCNCCCCNC/C=C\CNCCCCNCCCCNCCCCNCCCCNCC,IC50,'=',500.0,nM,6.3,,,UO_0000065,8.86,0.17,2.58,5.24,False,CHEMBL2173364,Inhibition of full length N-terminal 6x His-tagged human LSD1 expressed in Escherichia coli BL21 (DE3) using H3K4me2 peptide as substrate by luminol dependent chemiluminescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2169811,1,Scientific Literature,Eur. J. Med. Chem.,2012.0,None,
407,CHEMBL4440870,,0,451.48,0,3.57,6,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@H](N)C3)c2C)cc1F,IC50,'=',18.0,nM,7.75,,,UO_0000065,17.15,0.32,4.17,7.97,False,CHEMBL4310493,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308861,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,None,
408,CHEMBL3108898,,0,2211.59,None,None,8,CSCC[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(=O)[C@H](C)N)CCCCNC(=O)CC[C@@H](C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(N)=O)NC(=O)CNC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(N)=O)NC1=O,Inhibition,'=',39.0,%,,,,UO_0000187,,,,,False,CHEMBL3110655,Inhibition of recombinant LSD1 (unknown origin) using di-methylated H3-K4 peptide as substrate at 10 uM after 25 mins by fluorescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3108747,1,Scientific Literature,ACS Med. Chem. Lett.,2014.0,None,
409,CHEMBL2426059,,0,277.32,0,0.78,5l,C#CCN(C)CC(O)COc1ccc(C(=O)OC)cc1,Inhibition,,,,,,Not Active,,,,,,False,CHEMBL2428094,Inhibition of LSD1 (unknown origin) expressed in Sf9 cells using H3K4(me2) as substrate at 100 uM preincubated for 30 mins prior to substrate addition measured after 90 mins by horseradish peroxidase assay relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2424529,1,Scientific Literature,J. Med. Chem.,2013.0,CHEMBL3308860,
410,CHEMBL2426044,,0,274.36,0,1.82,3a,C#CCNCCCOc1cccc(C(=O)NC(C)C)c1,Inhibition,'=',41.0,%,,,,UO_0000187,,,,,False,CHEMBL2428094,Inhibition of LSD1 (unknown origin) expressed in Sf9 cells using H3K4(me2) as substrate at 100 uM preincubated for 30 mins prior to substrate addition measured after 90 mins by horseradish peroxidase assay relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2424529,1,Scientific Literature,J. Med. Chem.,2013.0,CHEMBL3308860,
411,CHEMBL2426042,,0,408.5,0,3.42,2a,C#CCNCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,Inhibition,'=',26.0,%,,,,UO_0000187,,,,,False,CHEMBL2428094,Inhibition of LSD1 (unknown origin) expressed in Sf9 cells using H3K4(me2) as substrate at 100 uM preincubated for 30 mins prior to substrate addition measured after 90 mins by horseradish peroxidase assay relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2424529,1,Scientific Literature,J. Med. Chem.,2013.0,CHEMBL3308860,
412,CHEMBL2440529,,0,352.46,0,2.32,19,Fc1ccc(Cn2cc(CSC(=S)N3CCOCC3)nn2)cc1,IC50,'>',125000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL2443630,Inhibition of human recombinant LSD1 (157 to 852 aa) expressed in Escherichia coli BL21(DE) using H3K4me2 as substrate by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2440118,1,Scientific Literature,J. Med. Chem.,2013.0,None,
413,CHEMBL3651598,,0,374.49,0,2.44,BDBM101285,CN1CCN(C(=O)CN[C@H]2C[C@@H]2c2ccc(-c3cccc(C#N)c3)cc2)CC1,Ki,'=',26.0,nM,7.58,,218644,UO_0000065,20.25,0.37,5.15,12.78,False,CHEMBL3707803,Biological Assay: Biological assay using monoamine oxidase or LSD1.,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639147,37,BindingDB Database,,2013.0,None,
414,CHEMBL3736118,,0,424.93,0,2.87,11d,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2cccn2CC(=O)NCc2ccccc2)cc1,FC,'<=',6.0,,,,,,,,,,False,CHEMBL3737235,Inhibition of LSD1 in human NB4 cells assessed as induction of GFI-1b mRNA expression at IC50 after 24 hrs by quantitative RT-PCR analysis relative to vehicle-treated control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3734732,1,Scientific Literature,MedChemComm,2015.0,CHEMBL3308423,
415,CHEMBL3415352,,0,430.52,0,1.93,11,C#CCSc1nc(NNC(N)=S)c(C#N)c(-c2cc(OC)c(OC)c(OC)c2)n1,IC50,'=',650.13,nM,6.19,,,UO_0000065,14.37,0.29,4.26,4.86,False,CHEMBL4036634,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4033745,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
416,CHEMBL3415362,,0,358.81,0,2.39,21,C#CCSc1nc(NNC(N)=O)c(C#N)c(-c2ccc(Cl)cc2)n1,IC50,'=',2642.41,nM,5.58,,,UO_0000065,15.55,0.32,3.19,4.78,False,CHEMBL4036634,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4033745,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
417,CHEMBL3415351,,0,340.44,0,1.90,10,C#CCSc1nc(NNC(N)=S)c(C#N)c(-c2ccccc2)n1,IC50,'=',1590.0,nM,5.8,,,UO_0000065,17.03,0.34,3.90,5.82,False,CHEMBL4036634,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4033745,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
418,CHEMBL3415546,,0,321.74,0,3.67,8,C#CCSc1nc(Cl)c(C#N)c(-c2ccc(F)c(F)c2)n1,IC50,'=',24370.0,nM,4.61,,,UO_0000065,14.34,0.30,0.94,9.31,False,CHEMBL4036634,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4033745,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
419,CHEMBL3415544,,0,330.76,0,3.30,6,C#CCSc1nc(Cl)c(C#N)c(-c2ccc([N+](=O)[O-])cc2)n1,IC50,'=',125000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4036634,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4033745,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
420,CHEMBL4089321,,0,327.84,0,4.52,4,C#CCSc1nc(Cl)c(C#N)c(-c2ccc(C(C)C)cc2)n1,IC50,'=',26480.0,nM,4.58,,,UO_0000065,13.96,0.28,0.06,9.23,False,CHEMBL4036634,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4033745,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
421,CHEMBL3415540,,0,375.84,0,3.42,2,C#CCSc1nc(Cl)c(C#N)c(-c2cc(OC)c(OC)c(OC)c2)n1,IC50,'=',3133.29,nM,5.5,,,UO_0000065,14.64,0.30,2.08,7.12,False,CHEMBL4036634,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4033745,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
422,CHEMBL3415356,,0,385.43,0,1.81,15,C#CCSc1nc(NNC(N)=S)c(C#N)c(-c2ccc([N+](=O)[O-])cc2)n1,IC50,'=',2582.26,nM,5.59,,,UO_0000065,14.5,0.29,3.78,3.91,False,CHEMBL4036634,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4033745,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
423,CHEMBL3182556,,0,299.33,0,1.29,SID104224551,O=C(O)c1ccc(O)c2ncc(N3CC4CNCC4C3)cc12,Potency,,6806.1,nM,,,inconclusive,UO_0000065,,,,,False,CHEMBL3215162,PubChem BioAssay. qHTS Assay for Inhibitors of Human Jumonji Domain Containing 2E (JMJD2E): Counterscreen with LSD1.   (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,
424,CHEMBL3134325,,0,243.29,0,2.96,12o,CC(=O)c1csc(Nc2ccc(C#N)cc2)n1,Inhibition,'=',1.0,%,,,,UO_0000187,,,,,False,CHEMBL3135662,Inhibition of LSD1 (unknown origin) using histone H3 (1 to 21) K4(Me1)-biotin peptide as substrate at 500 uM after 30 mins by HTRF assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3132811,1,Scientific Literature,MedChemComm,2013.0,None,
425,CHEMBL2440541,,0,465.6,0,2.81,37,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3ccc(O)cc3O)nn2)CC1,IC50,'=',81300.0,nM,4.09,,,UO_0000065,8.78,0.18,1.28,3.93,False,CHEMBL2443630,Inhibition of human recombinant LSD1 (157 to 852 aa) expressed in Escherichia coli BL21(DE) using H3K4me2 as substrate by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2440118,1,Scientific Literature,J. Med. Chem.,2013.0,None,
426,CHEMBL2440534,,0,501.6,1,4.42,30,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3ccc(C(F)(F)F)cc3)nn2)CC1,IC50,'>',125000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL2443630,Inhibition of human recombinant LSD1 (157 to 852 aa) expressed in Escherichia coli BL21(DE) using H3K4me2 as substrate by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2440118,1,Scientific Literature,J. Med. Chem.,2013.0,None,
427,CHEMBL3134319,,0,287.17,0,4.40,12i,CC(=O)c1csc(Nc2cc(Cl)cc(Cl)c2)n1,Inhibition,'=',0.0,%,,,,UO_0000187,,,,,False,CHEMBL3135661,Inhibition of LSD1 (unknown origin) using histone H3 (1 to 21) K4(Me1)-biotin peptide as substrate at 125 uM after 30 mins by HTRF assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3132811,1,Scientific Literature,MedChemComm,2013.0,None,
428,CHEMBL3682527,,0,407.47,0,2.24,BDBM151607,CCN(CC)S(=O)(=O)c1ccc(F)c(C(=O)NNC(=O)c2ccc(C)cc2)c1,IC50,'>',3000.0,nM,,,291658,UO_0000065,,,,,False,CHEMBL3705682,"Inhibitor Screening Assay: The primary assay for compound inhibitory activity was the LSD1 Inhibitor Screening Assay Kit (Cayman Chemical Company, Ann Arbor, Mich.; Cayman Chemical Item Number 700120). Briefly, test compounds were diluted to 20.times. the desired test concentration in 100% DMSO and 2.5 .mu.L of the diluted drug sample was added to a black 384-well plate. The LSD1 enzyme stock was diluted 17-fold with assay buffer and 40 .mu.M of the diluted LSD1 enzyme was added to the appropriate wells. The reaction mixture comprised horseradish peroxidase, dimethyl K4 peptide (corresponding to the first 21 amino acids of the N-terminal tail of histone H3), and 10-acetyl-3,7-dihydroxyphenoxazine was then added to wells. Generation of resorufin (generated by reacting with H.sub.2O.sub.2 produced in the reaction) was analyzed on an Envision microplate reader with an excitation wavelength of 530 nm and an emission wavelength of 595 nm.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638698,37,BindingDB Database,,2015.0,None,
429,CHEMBL3330344,,0,177.2,0,0.96,26,N[C@@]1(C(=O)O)C[C@H]1c1ccccc1,IC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL3388870,Inhibition of human recombinant KDM1A/CoREST expressed in Escherichia coli assessed as reduction in H2O2 release using synthetic mono-methylated H3-K4 peptide (21 amino acids) substrate by horseradish peroxidase coupled enzyme assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351849,1,Scientific Literature,Eur. J. Med. Chem.,2014.0,None,
430,CHEMBL3330332,,0,259.78,0,3.11,19e,Cl.N[C@]1(Cc2ccccc2)C[C@@H]1c1ccccc1,IC50,'=',617.0,nM,6.21,,,UO_0000065,27.81,0.50,3.10,23.87,False,CHEMBL3388870,Inhibition of human recombinant KDM1A/CoREST expressed in Escherichia coli assessed as reduction in H2O2 release using synthetic mono-methylated H3-K4 peptide (21 amino acids) substrate by horseradish peroxidase coupled enzyme assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351849,1,Scientific Literature,Eur. J. Med. Chem.,2014.0,None,
431,CHEMBL3651588,,0,397.49,0,2.62,BDBM101274,CN1CCN(C(=O)CN[C@H]2C[C@@H]2c2ccc(OCc3ccc(F)cc3)cc2)CC1,Ki,'=',22.0,nM,7.66,,218633,UO_0000065,19.26,0.36,5.04,17.09,False,CHEMBL3707803,Biological Assay: Biological assay using monoamine oxidase or LSD1.,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639147,37,BindingDB Database,,2013.0,None,
432,CHEMBL3655320,,0,427.57,0,1.98,BDBM101289,CN1CCN(C(=O)CN[C@H]2C[C@@H]2c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)CC1,Ki,'=',24.0,nM,7.62,,218648,UO_0000065,17.82,0.35,5.64,10.93,False,CHEMBL3707803,Biological Assay: Biological assay using monoamine oxidase or LSD1.,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639147,37,BindingDB Database,,2013.0,None,
433,CHEMBL4081141,,0,431.48,0,4.04,6g,Cc1cc(Nc2ccc(C(=O)O)cc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4042261,Inhibition of recombinant human LSD1 (157 to 852 residues) expressed in Escherichia coli BL21(DE3) using H3K4me2 as substrate preincubated for 1 hr followed by substrate addition by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4041507,1,Scientific Literature,Eur J Med Chem,2017.0,None,
434,CHEMBL3402047,,0,2306.71,None,None,1b,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN1CC=CC1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](C)N)[C@H](C)O)[C@H](C)O)[C@H](C)O)C(=O)N[C@@H](C)C(=O)O,IC50,'=',223.0,nM,6.65,,,UO_0000065,2.88,None,None,None,False,CHEMBL3406143,"Inhibition of human recombinant LSD1 assessed as effect on H2O2 production incubated for 30 mins using methylated peptide substrate, Amplex red reagent and peroxidase by fluorimetry",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3400031,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015.0,None,
435,CHEMBL3181788,,0,406.49,0,3.18,SID160646433,O=C(O)c1ccc(O)c2ncc(N3CCCN(CCCc4ccncc4)CC3)cc12,Potency,,17096.1,nM,,,inconclusive,UO_0000065,,,,,False,CHEMBL3215162,PubChem BioAssay. qHTS Assay for Inhibitors of Human Jumonji Domain Containing 2E (JMJD2E): Counterscreen with LSD1.   (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,
436,CHEMBL3651577,,0,259.35,0,0.61,BDBM101262,O=C(CN[C@H]1C[C@@H]1c1ccccc1)N[C@H]1CCNC1,Ki,'=',197.0,nM,6.71,,218623,UO_0000065,25.86,0.48,6.10,12.61,False,CHEMBL3707803,Biological Assay: Biological assay using monoamine oxidase or LSD1.,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639147,37,BindingDB Database,,2013.0,None,
437,CHEMBL1255743,TRANYLCYPROMINE HYDROCHLORIDE,0,169.65,0,1.50,7,Cl.N[C@@H]1C[C@H]1c1ccccc1,IC50,'=',2100.0,nM,5.68,,,UO_0000065,42.63,0.78,4.18,21.82,False,CHEMBL3110842,Inhibition of human recombinant His-tagged LSD1 (171 to 836) assessed as hydrogen peroxide formation after 5 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3108715,1,Scientific Literature,J. Med. Chem.,2014.0,None,
